0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,x
3546,8.56125574803296,81.99999999998244,1.4006218407303095e-10,11.151828523229415,81.99999973670654,2.1063469830551185e-06,21.345285588295745,81.99645420958379,0.0287222373635813,69.93481812112235,80.20497005836663,13.001810693622248,416.1219112642525,79.67559239276387,19.798981281136548,8.56125574803296,81.99999999998244,1.4006218407303095e-10,11.151828523229415,81.99999973670654,2.1063469830551185e-06,21.345285588295745,81.99645420958379,0.0287222373635813,69.93481812112235,80.20497005836663,13.001810693622248,416.1219112642525,79.67559239276387,19.798981281136548,1.2072546488043467,81.99999999999999,1.6518123698891422e-06,81.99999999999999,2.7284841053187847e-12,0.0,0.0,1.52701634471755,82.0,0.0,82.0,0.0,0.0,0.0,2.7962849851394536,81.9999875156696,0.0099937223898276,81.9999875156696,9.987448720494284e-05,0.0,0.0,8.006497460085123,80.99096419914783,2.6559618143740584,80.99096419914783,7.054133159413141,0.0,0.0,46.53582301364861,80.19856142433137,3.341605551743449,80.19856142433137,11.166327663442644,0.0,0.0,1.2072546488043467,0.5201047418177828,0.1863260323495768,1.52701634471755,0.6611355050597775,2.4038821098168643,2.7962849851394536,1.8925494135935077,19.90905028163356,8.006497460085123,36912.061984593936,56855644242613.66,46.53582301364861,14065416.074477373,2.1469180553487004e+16,1.2072546488043467,81.99999999999999,1.6518123698891422e-06,81.99999999999999,2.7284841053187847e-12,0.0,0.0,1.52701634471755,82.0,0.0,82.0,0.0,0.0,0.0,2.79628062142125,82.0,9.5367431640625e-07,82.0,9.094947017729282e-13,0.0,0.0,6.996642138002867,82.0,9.5367431640625e-07,82.0,9.094947017729282e-13,0.0,0.0,36.05689467273934,81.99999999999996,2.132480599880018e-06,81.99999999999996,4.547473508864641e-12,0.0,0.0,0
761696,1.2817643561373937,101.4273397168532,128.90748996231196,1.793888838602169,100.56835776518892,254.78189569232745,5.221894181236744,99.59291319157887,326.9376697535936,73.50789524011158,96.16086277474112,360.2462050345057,814.2205492301879,96.82250488887726,603.093045606629,1.2817643561373937,101.4273397168532,128.90748996231196,1.793888838602169,100.56835776518892,254.78189569232745,5.221894181236744,99.59291319157887,326.9376697535936,73.50789524011158,96.16086277474112,360.2462050345057,814.2205492301879,96.82250488887726,603.093045606629,1.00000186735612,102.00000000000702,7.62939453125e-06,118.33849753990216,5.820943724320258e-11,8.556289831659803e-151,1.6630692157882118e-139,1.0004862279833084,102.00000052216548,0.0020438506638567,118.33849798996847,4.177325536149275e-06,3.854917943272928e-43,9.888624714042847e-35,1.1563366769301973,102.05949750287571,0.6873601489188377,118.39029340231058,0.4740033368884884,2.5602969924552325e-12,1.9065331521448798e-11,12.96575405398746,104.50203561014617,7.82781571198145,132.90002572973302,356.6428870262118,-1.9976150394154004,-0.0136146855449715,146.24299859425568,103.43351883002772,9.786197726907098,133.1398646926005,336.6139725247579,11.449084235804465,0.0651261425329499,1.00000186735612,4.001670215952117,1.8808428421834836e-05,1.0004862279833084,4.00021419025002,0.0048701137443671,1.1563366769301973,3.595867441139111,1.1641193351745276,12.96575405398746,1.2249497064238544,2.0202429372218305,146.24299859425582,0.9958194537356913,1.718961151982209,1.0,102.0,0.0,102.0,0.0,0.0,0.0,1.0,102.0,0.0,102.0,0.0,0.0,0.0,1.0,102.0,0.0,102.0,0.0,0.0,0.0,1.0,102.0,0.0,102.0,0.0,0.0,0.0,1.0,102.0,0.0,102.0,0.0,0.0,0.0,1
4312,5.9070691528649615,78.61936307221536,62.94530637376192,6.6356298274595,76.57794348369595,89.88654649269392,9.497131553744456,73.05050892729284,116.79541313909522,97.69472266140532,76.0560332213483,95.4365280646125,677.4466577737778,76.49393415414131,90.81668750995686,5.9070691528649615,78.61936307221536,62.94530637376192,6.6356298274595,76.57794348369595,89.88654649269392,9.497131553744456,73.05050892729284,116.79541313909522,97.69472266140532,76.0560332213483,95.4365280646125,677.4466577737778,76.49393415414131,90.81668750995686,1.0000002020358574,82.00000000000001,1.3486991523486091e-06,82.00000000000001,1.8189894035458565e-12,0.0,0.0,1.0001235936628416,81.99999999999999,1.3486991523486091e-06,81.99999999999999,1.8189894035458565e-12,0.0,0.0,1.1267899462521125,82.00000000000001,1.6518123698891422e-06,82.00000000000001,2.7284841053187847e-12,0.0,0.0,14.260077317050024,82.0,0.0,82.0,0.0,0.0,0.0,101.13095178102591,81.99999999999999,1.9073486328125e-06,81.99999999999999,3.637978807091713e-12,0.0,0.0,1.0000002020358574,4.496111077776102,3.1113516136827e-06,1.0001235936628416,4.495633527473036,0.0018570652028593,1.1267899462521125,4.063904943091375,1.4914528774783626,14.260077317050024,3299.0467258037347,5080283177744.531,101.13095178102591,5385602.838316613,8267226266558218.0,1.0000002020358574,82.00000000000001,1.3486991523486091e-06,82.00000000000001,1.8189894035458565e-12,0.0,0.0,1.0001235936628416,81.99999999999999,1.3486991523486091e-06,81.99999999999999,1.8189894035458565e-12,0.0,0.0,1.1267899462521125,82.00000000000001,1.6518123698891422e-06,82.00000000000001,2.7284841053187847e-12,0.0,0.0,14.260077317050024,82.0,0.0,82.0,0.0,0.0,0.0,101.13095178102591,81.99999999999999,1.9073486328125e-06,81.99999999999999,3.637978807091713e-12,0.0,0.0,0
4569,3.3965880049065094,79.42709242274245,49.98411329855662,4.028460326015882,76.38468023624065,92.00521875343838,7.349366353840134,70.8774710112141,120.98498664690578,96.15918312173052,75.85548275243193,97.42428724082764,700.1436410006831,76.48002345537263,90.9693429285726,3.3965880049065094,79.42709242274245,49.98411329855662,4.028460326015882,76.38468023624065,92.00521875343838,7.349366353840134,70.8774710112141,120.98498664690578,96.15918312173052,75.85548275243193,97.42428724082764,700.1436410006831,76.48002345537263,90.9693429285726,1.0000002007542412,82.0,0.0,82.0,0.0,0.0,0.0,1.0001232047271489,81.99999999999999,1.3486991523486091e-06,81.99999999999999,1.8189894035458565e-12,0.0,0.0,1.1267902990570706,82.0,0.0,82.0,0.0,0.0,0.0,14.260758566680428,82.00000000000001,1.9073486328125e-06,82.00000000000001,3.637978807091713e-12,0.0,0.0,105.57374222959638,81.99999999999999,1.6518123698891422e-06,81.99999999999999,2.7284841053187847e-12,0.0,0.0,1.0000002007542412,4.498242305774856,3.0971773021803983e-06,1.0001232047271489,4.497765829690554,0.0018545433975454,1.1267902990570706,4.06566250229596,1.4939784290636666,14.260758566680428,1649.97654879454,2539987199616.3066,105.57374222959638,4813476.977115106,7391732219964563.0,1.0000002007542412,82.0,0.0,82.0,0.0,0.0,0.0,1.0001232047271489,81.99999999999999,1.3486991523486091e-06,81.99999999999999,1.8189894035458565e-12,0.0,0.0,1.1267902990570706,82.0,0.0,82.0,0.0,0.0,0.0,14.260758566680428,82.00000000000001,1.9073486328125e-06,82.00000000000001,3.637978807091713e-12,0.0,0.0,105.57374222959638,81.99999999999999,1.6518123698891422e-06,81.99999999999999,2.7284841053187847e-12,0.0,0.0,0
3086,2.010251046089352,60.11484946206713,2.513497766540695,2.163278520192093,61.615369914933744,32.92871816646857,6.646238978084087,73.34861866126194,115.4839903839711,104.3160465010483,76.81645163230904,87.1688904090106,560.2784996962703,76.5710368141188,89.96354881571006,2.010251046089352,60.11484946206713,2.513497766540695,2.163278520192093,61.615369914933744,32.92871816646857,6.646238978084087,73.34861866126194,115.4839903839711,104.3160465010483,76.81645163230904,87.1688904090106,560.2784996962703,76.5710368141188,89.96354881571006,1.0000241560114913,60.0,0.0,60.0,0.0,0.0,0.0,1.002306450085684,59.99999999999999,9.5367431640625e-07,59.99999999999999,9.094947017729282e-13,0.0,0.0,1.3068267632275137,59.99999999999999,6.743495761743046e-07,59.99999999999999,4.547473508864641e-13,0.0,0.0,12.180327390549593,60.00000000000001,0.0,60.00000000000001,0.0,0.0,0.0,68.39131690931605,60.00000000000002,9.5367431640625e-07,60.00000000000002,9.094947017729282e-13,0.0,0.0,1.0000241560114913,3.1248127294947707,0.0001665780340509,1.002306450085684,3.118997771364131,0.0154174358319885,1.3068267632275137,2.59225532790624,1.1124462010281304,12.180327390549593,69998.28050785406,107821720435988.16,68.39131690931605,10640323.797764694,1.627763008903231e+16,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,0
764005,103.9946831006698,60.00774127937275,0.1083467545818166,143.16295542454102,60.02047824658647,0.2886955999420024,343.59254337782266,60.064289532865125,0.9683996560634114,3160.6436299999405,60.13435434403628,2.081232341253326,31581.296281689243,60.131835666171845,2.0455158580580246,103.9946831006698,60.00774127937275,0.1083467545818166,143.16295542454102,60.02047824658647,0.2886955999420024,343.59254337782266,60.064289532865125,0.9683996560634114,3160.6436299999405,60.13435434403628,2.081232341253326,31581.296281689243,60.131835666171845,2.0455158580580246,1.0335057060997863,60.0,0.0,60.0,0.0,0.0,0.0,1.1469584779453146,60.0,6.743495761743046e-07,60.0,4.547473508864641e-13,0.0,0.0,1.984886003466988,59.99999999999999,9.5367431640625e-07,59.99999999999999,9.094947017729282e-13,0.0,0.0,13.906426928619624,60.0,9.5367431640625e-07,60.0,9.094947017729282e-13,0.0,0.0,131.25544736275396,59.99999999999993,2.9394216551632767e-06,59.99999999999993,8.640199666842818e-12,0.0,0.0,1.0335057060997863,0.989650352858884,0.0001604630133021,1.1469584779453146,0.9893451080405894,0.00135064807681,1.984886003466988,1.0143230134359973,0.0099125411566187,13.906426928619624,1.0786632387609074,0.0598417384227762,131.25544736275396,1.2312278233268297,196504406.8269737,103.90022198385309,59.99999999999998,6.743495761743046e-07,59.99999999999998,4.547473508864641e-13,0.0,0.0,142.7412779052634,60.000000000000014,1.1680077279964342e-06,60.000000000000014,1.3642420526593924e-12,0.0,0.0,339.291373433563,59.99999999999999,1.3486991523486091e-06,59.99999999999999,1.8189894035458565e-12,0.0,0.0,3081.5440396878585,60.0000000000001,2.132480599880018e-06,60.0000000000001,4.547473508864641e-12,0.0,0.0,30761.46135645094,60.00000000000003,3.2340669551493016e-06,60.00000000000003,1.0459189070388676e-11,0.0,0.0,1
1757,4.001488641739741,81.98874651035386,0.2474501311844505,4.04396609540273,81.76240615594375,5.170613734503604,5.935870537770113,77.17942188631152,82.8147451509758,93.4324219701506,76.2807299791953,93.11389088682972,360.6516451922594,76.26799110295987,93.24826973912424,4.001488641739741,81.98874651035386,0.2474501311844505,4.04396609540273,81.76240615594375,5.170613734503604,5.935870537770113,77.17942188631152,82.8147451509758,93.4324219701506,76.2807299791953,93.11389088682972,360.6516451922594,76.26799110295987,93.24826973912424,1.000000209041223,82.0,0.0,82.0,0.0,0.0,0.0,1.0001255957583723,82.0,0.0,82.0,0.0,0.0,0.0,1.1270675491948787,82.00000000000001,1.6518123698891422e-06,82.00000000000001,2.7284841053187847e-12,0.0,0.0,13.992211971209043,81.99999999999997,1.3486991523486091e-06,81.99999999999997,1.8189894035458565e-12,0.0,0.0,52.69937161681454,82.00000000000003,2.5231850729604637e-06,82.00000000000003,6.366462912410498e-12,0.0,0.0,1.000000209041223,4.48398127124132,3.1829639084435257e-06,1.0001255957583723,4.483498512409324,0.0018672963547281,1.1270675491948787,4.052800428070635,3.313147818588529,13.992211971209043,1720753.3656375138,2647765591295983.5,52.69937161681454,19285770.081730075,2.933675240679225e+16,1.000000209041223,82.0,0.0,82.0,0.0,0.0,0.0,1.0001255957583723,82.0,0.0,82.0,0.0,0.0,0.0,1.1270675491948787,82.00000000000001,1.6518123698891422e-06,82.00000000000001,2.7284841053187847e-12,0.0,0.0,13.992211971209043,81.99999999999997,1.3486991523486091e-06,81.99999999999997,1.8189894035458565e-12,0.0,0.0,52.69937161681454,82.00000000000003,2.5231850729604637e-06,82.00000000000003,6.366462912410498e-12,0.0,0.0,0
760974,98.50013116067188,60.1252959137604,1.739316344740928,135.37707352053502,60.16664821949218,2.312573315181453,342.8103292472292,60.16159950768173,2.3051626783526444,3181.1208029781124,60.12220244064942,1.913759277887948,31598.930935127264,60.12953522847771,2.013154328918972,98.50013116067188,60.1252959137604,1.739316344740928,135.37707352053502,60.16664821949218,2.312573315181453,342.8103292472292,60.16159950768173,2.3051626783526444,3181.1208029781124,60.12220244064942,1.913759277887948,31598.930935127264,60.12953522847771,2.013154328918972,1.0585239044959296,60.0,0.0,60.0,0.0,0.0,0.0,1.2019340001292436,60.00000000000001,9.5367431640625e-07,60.00000000000001,9.094947017729282e-13,0.0,0.0,2.074680500909831,60.0,6.743495761743046e-07,60.0,4.547473508864641e-13,0.0,0.0,13.900121427631577,60.0,0.0,60.0,0.0,0.0,0.0,131.1904012718917,60.00000000000003,1.9073486328125e-06,60.00000000000003,3.637978807091713e-12,0.0,0.0,1.0585239044959296,0.8386156961169766,0.0023581262377276,1.2019340001292436,0.8653617515720733,0.0085531007637822,2.074680500909831,0.959124374862678,0.0306467049145165,13.900121427631577,1.0810693440904064,0.1154887784314169,131.1904012718917,1.2446765430960822,216106574.1402439,97.3278230553302,59.99999999999999,2.3360154559928683e-06,59.99999999999999,5.4569682106375694e-12,0.0,0.0,132.83948299071048,60.00000000000003,2.0230487285229133e-06,60.00000000000003,4.092726157978177e-12,0.0,0.0,334.68433720183083,59.99999999999997,2.132480599880018e-06,59.99999999999997,4.547473508864641e-12,0.0,0.0,3101.6318543765483,60.00000000000008,2.3360154559928683e-06,60.00000000000008,5.4569682106375694e-12,0.0,0.0,30780.734532573308,60.000000000000014,3.3036247397782844e-06,60.000000000000014,1.091393642127514e-11,0.0,0.0,1
2128,1.032080189886007,116.00233432210683,31.92760361765977,1.1557195559530584,112.98062883490724,116.47060893806156,2.413171711339097,102.65856797827875,264.153273440199,26.04326837937795,102.37745910476244,2880.38171951241,109.89054076559984,108.47127572907428,5461.375614003504,1.032080189886007,116.00233432210683,31.92760361765977,1.1557195559530584,112.98062883490724,116.47060893806156,2.413171711339097,102.65856797827875,264.153273440199,26.04326837937795,102.37745910476244,2880.38171951241,109.89054076559984,108.47127572907428,5461.375614003504,1.032080189886007,116.00233432210683,5.650451629530136,164.7585615897802,31.92760379599708,7.023048851686946e-07,2.13960150082204e-06,1.1557195559530584,112.98062883490724,10.792154971925743,162.62889657104975,116.4706669318488,0.0014498365498806,0.000394052321772,2.413171681729733,102.6585636381079,16.252745517922556,155.23233070098237,264.1634351022569,1.1801064561058516,0.0460512182535466,25.50909032039204,94.96528326770913,15.94700179562668,149.12389587460902,261.3621507437896,10.86914271406567,0.0877596446491689,105.36911311547642,93.54437393612724,16.258783047293797,146.92836960144547,297.8431371479982,40.29015782808015,0.2115410100593381,1.032080189886007,1.008373445316898,0.0009603607695229,1.1557195559530584,0.9922293929879064,0.0131549903105963,2.413171681729733,0.8210321661163982,0.1249264833194805,25.509090320392044,350190.0968231081,539325542112449.7,105.36911311547648,8735111.287167963,1.3379667570111272e+16,1.0,117.0,0.0,117.0,0.0,0.0,0.0,1.0,117.0,0.0,117.0,0.0,0.0,0.0,1.0,117.0,0.0,117.0,0.0,0.0,0.0,1.0,117.0,0.0,117.0,0.0,0.0,0.0,1.0,117.0,0.0,117.0,0.0,0.0,0.0,0
763338,1.0003378242950247,60.0,0.0,1.0084556002275968,60.0,0.0,1.29390058393428,59.99999999999999,9.094947017729282e-13,9.17472869539519,59.99999999999998,2.7284841053187847e-12,90.4422222922278,60.00000073934317,5.113842689752346e-06,1.0003378242950247,60.0,0.0,1.0084556002275968,60.0,0.0,1.29390058393428,59.99999999999999,9.094947017729282e-13,9.17472869539519,59.99999999999998,2.7284841053187847e-12,90.4422222922278,60.00000073934317,5.113842689752346e-06,1.0003378242950247,60.0,0.0,84.8528137423857,9.094947017729282e-13,6.306873089204647e-45,0.0,1.0084556002275968,60.0,0.0,84.8528137423857,0.0,-2.8240764620264506e-35,0.0,1.29390058393428,59.99999999999999,9.5367431640625e-07,84.8528137423857,1.2862197421537486e-12,-3.705484752349959e-29,-4.0742235717554506e-17,9.17472869539519,59.99999999999999,9.5367431640625e-07,84.8528137423857,1.016845989170083e-12,-8.27271982572281e-29,-1.2863618174403558e-16,90.44222229222775,60.00000073934318,0.0022613811064793,84.85281694580453,0.0003128076162903,5.542823919499261e-12,1.3859503911504564e-07,1.0003378242950247,2.306649553793605,7.927789862804957e-05,1.0084556002275968,2.302657748106858,0.0021010383593376,1.29390058393428,2.168986757773418,0.0775956933341435,9.17472869539519,1.6755382387524316,0.304326246976828,90.4422222922278,1.75820401919969,235631777.1256921,1.0003378242950247,60.0,0.0,84.8528137423857,9.094947017729282e-13,6.306873089204647e-45,0.0,1.0084556002275968,60.0,0.0,84.8528137423857,0.0,-3.0905740918027367e-55,0.0,1.2938997398051888,60.00000000000001,6.743495761743046e-07,84.8528137423857,1.016845989170083e-12,-4.092775714062911e-29,-6.364038087628234e-17,8.915126715668482,59.99999999999999,9.5367431640625e-07,84.85281374238568,2.448889430131432e-12,1.4604104403466795e-28,1.0155580458429087e-16,87.10900526675792,60.00000000000005,1.3486991523486091e-06,84.85281374238576,8.829596408280667e-12,2.278596470144737e-28,5.747651749637564e-17,1
4849,1.0670018092484392,84.96802962534893,32.193557532767954,1.3007080806314804,86.95605147524819,105.55190490601308,3.156150984877489,88.82012576796247,254.82638939147543,27.61537493059277,98.09632506070128,2311.8738473681387,190.86646600230463,108.93643388095742,5828.811294823079,1.0670018092484392,84.96802962534893,32.193557532767954,1.3007080806314804,86.95605147524819,105.55190490601308,3.156150984877489,88.82012576796247,254.82638939147543,27.61537493059277,98.09632506070128,2311.8738473681387,190.86646600230463,108.93643388095742,5828.811294823079,1.0670018092484392,84.96802962534893,5.673936687412714,143.46937268926072,84.11888184803963,-0.1125681430547593,-0.0022505033879194,1.3007080806314804,86.95605147524819,10.27384567267842,141.35184429505549,304.8392077750249,-3.2177074565050283,-0.0185201340151187,3.1561509818735503,88.82012541817214,15.963278508026812,135.23354534512282,678.3792055760399,22.62673087315229,0.0565299336377045,27.183781639581785,92.4086401308232,16.515068130080667,143.83618611320006,404.3956040683274,77.52428692808158,0.271664960818154,182.47108336919015,92.95291001951784,16.48247737344761,145.52579409282043,342.9607023521643,48.60746923591406,0.203831598208705,1.0670018092484392,0.957480208315736,0.0300478509668933,1.3007080806314804,0.8704395234635055,0.102753696936358,3.1561509818735503,0.6266732726965878,0.2137990543595672,27.18378163958178,510.49290833449993,785542946342.3035,182.47108336919013,2641625.836636714,4062303939846844.0,1.0000000557982462,84.00000083137883,0.0052378911212443,144.0312470947594,2.743550339801004e-05,0.0,0.0,1.0000585993151845,84.0009104571738,0.1733327949481795,144.03177759659195,0.0300442578045476,0.0,0.0,1.061633932187397,84.9392823445645,5.487628453878237,144.5810557618447,30.11406604781405,0.0,0.0,2.412217486054208,93.6410243465858,15.006813552045964,149.85873828602013,225.2044529858704,0.0,0.0,2.931599483336529,94.8695577301223,15.509613787763325,150.62945589727465,240.54811984557816,0.0,0.0,0
3719,5.004488995491016,74.0000082538518,0.0016995606229102,5.134172883645749,74.00825908887967,0.1737606049009628,10.196603171652622,75.65279801567496,14.162483470397092,94.42643646514384,79.44486640417358,17.463600063079866,459.5543398945636,79.5908295488545,19.86310159963159,5.004488995491016,74.0000082538518,0.0016995606229102,5.134172883645749,74.00825908887967,0.1737606049009628,10.196603171652622,75.65279801567496,14.162483470397092,94.42643646514384,79.44486640417358,17.463600063079866,459.5543398945636,79.5908295488545,19.86310159963159,1.0010152306371172,74.00005153232728,0.0203040873709072,74.00005153232728,0.0004122559639654,0.0,0.0,1.0186745255613157,74.00828600961461,0.2573313408074047,74.00828600961461,0.0662194189617366,0.0,0.0,1.665583384581332,75.39210152839993,3.0329631652599027,75.39210152839993,9.198865561823368,0.0,0.0,11.812560442441905,79.60050126811507,3.665841743823956,79.60050126811507,13.438395690762263,0.0,0.0,53.43540312937284,79.9028760805749,3.51838920842682,79.9028760805749,12.3790626219743,0.0,0.0,1.0010152306371172,1.9987149811952891,0.0010741450907136,1.0186745255613157,1.9798413201231724,0.0218252163639336,1.665583384581332,1.5026115593757914,0.6943253251300248,11.812560442441905,16480.14831462641,25384174743636.05,53.43540312937284,11748418.654253852,1.7959781151212396e+16,1.0010087825565577,74.0,0.0,74.0,0.0,0.0,0.0,1.0176194321971948,74.0,0.0,74.0,0.0,0.0,0.0,1.3757498783453852,74.0,0.0,74.0,0.0,0.0,0.0,2.683276267043904,74.0,0.0,74.0,0.0,0.0,0.0,2.965709952056056,74.00000000000001,9.5367431640625e-07,74.00000000000001,9.094947017729282e-13,0.0,0.0,0
759716,2.0670451310905182,74.01677015336004,0.1750650676658551,2.312506820959489,74.09765198315837,0.7163634636963252,4.8611475807937,74.27400022421571,1.5965259910681198,26.17083805935215,74.59455968882143,12.291877361911247,201.75503034169716,74.38180866685586,19.418143078885805,2.0670451310905182,74.01677015336004,0.1750650676658551,2.312506820959489,74.09765198315837,0.7163634636963252,4.8611475807937,74.27400022421571,1.5965259910681198,26.17083805935215,74.59455968882143,12.291877361911247,201.75503034169716,74.38180866685586,19.418143078885805,1.001005425766126,73.99999999999999,1.3486991523486091e-06,73.99999999999999,1.8189894035458565e-12,0.0,0.0,1.017564929498361,74.0,0.0,74.0,0.0,0.0,0.0,1.3751859111636566,74.00000000000001,1.3486991523486091e-06,74.00000000000001,1.8189894035458565e-12,0.0,0.0,4.481513033591325,74.00000000000001,1.3486991523486091e-06,74.00000000000001,1.8189894035458565e-12,0.0,0.0,32.06065079409132,74.00000000000001,1.6518123698891422e-06,74.00000000000001,2.7284841053187847e-12,0.0,0.0,1.001005425766126,1.999778413508149,0.002817271386533,1.017564929498361,2.000065707486238,0.1311146823323667,1.3751859111636566,2.524070089231196,5.382405531770725,4.481513033591325,4.158456377954304,16.36350515073728,32.06065079409132,4.635191685107551,18.49342815683438,1.001005425766126,73.99999999999999,1.3486991523486091e-06,73.99999999999999,1.8189894035458565e-12,0.0,0.0,1.0175649294952929,74.0,0.0,74.0,0.0,0.0,0.0,1.3749869839926716,73.99999999999999,9.5367431640625e-07,73.99999999999999,9.094947017729282e-13,0.0,0.0,2.682821491073991,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,0.0,2.9656554638390134,73.99999999999999,9.5367431640625e-07,73.99999999999999,9.094947017729282e-13,0.0,0.0,1
760060,24.15137831653503,60.26309429636925,4.964160371156595,58.52700431743799,60.23558609910352,4.388026268353315,267.60533410675896,60.1539224484783,2.643386073048987,3094.6687798194225,60.12050125554124,1.94262399574518,31513.119166422228,60.12968131468664,2.01975988882441,24.15137831653503,60.26309429636925,4.964160371156595,58.52700431743799,60.23558609910352,4.388026268353315,267.60533410675896,60.1539224484783,2.643386073048987,3094.6687798194225,60.12050125554124,1.94262399574518,31513.119166422228,60.12968131468664,2.01975988882441,1.06504497946386,59.99999999999999,9.5367431640625e-07,59.99999999999999,9.094947017729282e-13,0.0,0.0,1.2147773927462724,60.00000000000001,6.743495761743046e-07,60.00000000000001,4.547473508864641e-13,0.0,0.0,1.9931122781811408,59.99999999999999,9.5367431640625e-07,59.99999999999999,9.094947017729282e-13,0.0,0.0,13.425510919938532,59.99999999999999,9.5367431640625e-07,59.99999999999999,9.094947017729282e-13,0.0,0.0,130.71520491469502,59.99999999999998,1.3486991523486091e-06,59.99999999999998,1.8189894035458565e-12,0.0,0.0,1.06504497946386,0.8117749454572237,0.0055500961566122,1.2147773927462724,0.8553524348209459,0.0388819642959911,1.9931122781811408,1.0641816905093704,0.207646237840525,13.425510919938532,1.1213308597800444,0.1353935892306004,130.71520491469502,1.2522317135616214,221703663.7744293,23.26960485209059,59.99999999999999,1.1680077279964342e-06,59.99999999999999,1.3642420526593924e-12,0.0,0.0,56.4101140111359,60.00000000000003,6.743495761743046e-07,60.00000000000003,4.547473508864641e-13,0.0,0.0,260.2512401511963,59.99999999999999,2.132480599880018e-06,59.99999999999999,4.547473508864641e-12,0.0,0.0,3015.9349176238643,60.00000000000017,2.6973983046972182e-06,60.00000000000017,7.275957614183426e-12,0.0,0.0,30695.14732283661,59.9999999999999,5.001110306597479e-06,59.9999999999999,2.5011104298755527e-11,0.0,0.0,1
762027,103.90865468754632,60.06154110379796,0.8699437827763177,139.0976874170414,60.13064578747532,1.837973560492628,338.58514921097446,60.20583018686253,2.8940569010637773,3197.4708161248423,60.149003404321526,2.252209670336015,31621.4694779083,60.1324633580201,2.0501807971181734,103.90865468754632,60.06154110379796,0.8699437827763177,139.0976874170414,60.13064578747532,1.837973560492628,338.58514921097446,60.20583018686253,2.8940569010637773,3197.4708161248423,60.149003404321526,2.252209670336015,31621.4694779083,60.1324633580201,2.0501807971181734,1.0137440751764035,60.0,6.743495761743046e-07,60.0,4.547473508864641e-13,0.0,0.0,1.0879610267258226,59.99999999999999,6.743495761743046e-07,59.99999999999999,4.547473508864641e-13,0.0,0.0,1.862891607938741,60.0,0.0,60.0,0.0,0.0,0.0,13.623769153870525,60.00000000000001,9.5367431640625e-07,60.00000000000001,9.094947017729282e-13,0.0,0.0,130.89980856577614,59.99999999999999,1.1680077279964342e-06,59.99999999999999,1.3642420526593924e-12,0.0,0.0,1.0137440751764035,1.2462875884387092,0.0019225048956437,1.0879610267258226,1.222438660806576,0.0099132885045916,1.862891607938741,1.120505166889664,0.0290115485730069,13.623769153870525,1.1029385661944782,0.0910762797100657,130.89980856577614,1.243121185161994,210106924.7459226,100.9671004662729,59.99999999999999,1.3486991523486091e-06,59.99999999999999,1.8189894035458565e-12,0.0,0.0,134.60198697491157,60.00000000000001,6.743495761743046e-07,60.00000000000001,4.547473508864641e-13,0.0,0.0,326.99921025047297,60.0,1.7841612752790171e-06,60.0,3.183231456205249e-12,0.0,0.0,3109.523070981716,60.00000000000008,1.5078914929239175e-06,60.00000000000008,2.273736754432321e-12,0.0,0.0,30794.36258642764,60.00000000000002,3.162979879718208e-06,60.00000000000002,1.0004441719502209e-11,0.0,0.0,1
