,Unnamed: 0,x,1.000000000000000000e+00,1.294000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00.1,1.294000000000000000e+03.1,0.000000000000000000e+00.1,1.000000000000000000e+00.2,1.294000000000000000e+03.2,0.000000000000000000e+00.2,1.000000000000000000e+00.3,1.294000000000000000e+03.3,0.000000000000000000e+00.3,1.000000000000000000e+00.4,1.294000000000000000e+03.4,0.000000000000000000e+00.4,1.000000000000000000e+00.5,1.294000000000000000e+03.5,0.000000000000000000e+00.5,1.000000000000000000e+00.6,1.294000000000000000e+03.6,0.000000000000000000e+00.6,1.000000000000000000e+00.7,1.294000000000000000e+03.7,0.000000000000000000e+00.7,1.000000000000000000e+00.8,1.294000000000000000e+03.8,0.000000000000000000e+00.8,1.000000000000000000e+00.9,1.294000000000000000e+03.9,0.000000000000000000e+00.9,1.000000000000000000e+00.10,1.294000000000000000e+03.10,0.000000000000000000e+00.10,1.294000000000000000e+03.11,0.000000000000000000e+00.11,0.000000000000000000e+00.12,0.000000000000000000e+00.13,1.000000000000000000e+00.11,1.294000000000000000e+03.12,0.000000000000000000e+00.14,1.294000000000000000e+03.13,0.000000000000000000e+00.15,0.000000000000000000e+00.16,0.000000000000000000e+00.17,1.000000000000000000e+00.12,1.294000000000000000e+03.14,0.000000000000000000e+00.18,1.294000000000000000e+03.15,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,1.000000000000000000e+00.13,1.294000000000000000e+03.16,0.000000000000000000e+00.22,1.294000000000000000e+03.17,0.000000000000000000e+00.23,0.000000000000000000e+00.24,0.000000000000000000e+00.25,1.000000000000000000e+00.14,1.294000000000000000e+03.18,0.000000000000000000e+00.26,1.294000000000000000e+03.19,0.000000000000000000e+00.27,0.000000000000000000e+00.28,0.000000000000000000e+00.29,1.000000000000000000e+00.15,1.502108232597436905e+09,0.000000000000000000e+00.30,1.000000000000000000e+00.16,1.502108232597436905e+09.1,0.000000000000000000e+00.31,1.000000000000000000e+00.17,1.502108232597436905e+09.2,0.000000000000000000e+00.32,1.000000000000000000e+00.18,1.502108232597436905e+09.3,0.000000000000000000e+00.33,1.000000000000000000e+00.19,1.502108232597436905e+09.4,0.000000000000000000e+00.34,1.000000000000000000e+00.20,1.294000000000000000e+03.20,0.000000000000000000e+00.35,1.294000000000000000e+03.21,0.000000000000000000e+00.36,0.000000000000000000e+00.37,0.000000000000000000e+00.38,1.000000000000000000e+00.21,1.294000000000000000e+03.22,0.000000000000000000e+00.39,1.294000000000000000e+03.23,0.000000000000000000e+00.40,0.000000000000000000e+00.41,0.000000000000000000e+00.42,1.000000000000000000e+00.22,1.294000000000000000e+03.24,0.000000000000000000e+00.43,1.294000000000000000e+03.25,0.000000000000000000e+00.44,0.000000000000000000e+00.45,0.000000000000000000e+00.46,1.000000000000000000e+00.23,1.294000000000000000e+03.26,0.000000000000000000e+00.47,1.294000000000000000e+03.27,0.000000000000000000e+00.48,0.000000000000000000e+00.49,0.000000000000000000e+00.50,1.000000000000000000e+00.24,1.294000000000000000e+03.28,0.000000000000000000e+00.51,1.294000000000000000e+03.29,0.000000000000000000e+00.52,0.000000000000000000e+00.53,0.000000000000000000e+00.54
1420424,1420425,1,581.8926509544833,59.999999999999964,4.547473508864641e-12,986.2592760294674,60.000000000000064,4.547473508864641e-13,3133.7183841238907,60.00000000000014,2.637534635141492e-11,24537.954775621078,60.000000000000405,1.546140993013978e-11,40682.201006111136,59.999999999999865,4.547473508864641e-13,581.8926509544833,59.999999999999964,4.547473508864641e-12,986.2592760294674,60.000000000000064,4.547473508864641e-13,3133.7183841238907,60.00000000000014,2.637534635141492e-11,24537.954775621078,60.000000000000405,1.546140993013978e-11,40682.201006111136,59.999999999999865,4.547473508864641e-13,581.8926509937305,59.99999999999999,1.7841612752790171e-06,84.85281374238576,3.666290353202634e-12,1.2442070953628519e-27,5.170630221335495e-16,986.2592761778793,59.99999999999985,3.234066955149301e-06,84.85281374238554,2.2175636950553976e-11,4.251261567471927e-27,2.972689184607152e-16,3133.718385053171,59.99999999999998,2.86102294921875e-06,84.85281374238552,2.2462862098524908e-11,1.5985703319069298e-26,1.2216488834837934e-15,24537.95477672857,59.99999999999987,4.955437109667427e-06,84.85281374238586,3.877904529022606e-11,1.3942550789034735e-26,5.135742134922526e-16,40682.201006276686,60.000000000000426,5.56082906231432e-06,84.85281374238667,6.311821151782201e-11,1.81873839986492e-25,4.409130133957805e-15,581.8926509544833,0.0005004078185243859,2.482872376044028e-06,986.2592760294674,0.0004902148213687964,58.44049245105207,3133.7183841238907,14.117459028311751,21205295970.83252,24537.954775621078,21566.20212998685,32394361293079.92,40682.201006111136,33265.0790435271,49966730226456.89,1.0,60.0,0.0,84.85281374238569,0.0,0.0,0.0,1.0,60.0,0.0,84.85281374238569,0.0,0.0,0.0,1.0,60.0,0.0,84.85281374238569,0.0,0.0,0.0,1.0,60.0,0.0,84.85281374238569,0.0,0.0,0.0,1.0,60.0,0.0,84.85281374238569,0.0,0.0,0.0
1427287,1427288,1,705.4970121629253,59.99999999999995,3.183231456205249e-12,1132.3346324198967,60.0000000000001,1.2732925824820995e-11,3270.3006684187035,60.00000000000038,2.5011104298755527e-11,25326.16204316483,60.00000000000029,1.7280399333685637e-11,43377.564251175776,59.99999999999951,4.729372449219226e-11,705.4970121629253,59.99999999999995,3.183231456205249e-12,1132.3346324198967,60.0000000000001,1.2732925824820995e-11,3270.3006684187035,60.00000000000038,2.5011104298755527e-11,25326.16204316483,60.00000000000029,1.7280399333685637e-11,43377.564251175776,59.99999999999951,4.729372449219226e-11,705.4970121633197,60.00000000000016,4.101908334275544e-06,84.85281374238589,1.833145176601317e-11,2.3460399648550328e-26,2.1203344761009775e-15,1132.33463242929,59.99999999999999,2.431401974483864e-06,84.85281374238564,5.98126754901655e-12,-3.869214514747822e-27,-1.6686527039106581e-15,3270.3006687890315,60.00000000000034,5.091227651611e-06,84.85281374238606,2.7182330329885106e-11,1.5879791854963662e-26,1.0901868706683808e-15,25326.162044174467,60.00000000000005,4.317944115704259e-06,84.85281374238586,5.8097422399988016e-11,6.89697888482066e-27,2.153297841715689e-16,43377.564251340256,59.999999999999766,5.9173935155824924e-06,84.8528137423864,1.2374643869577792e-10,1.7960855223085723e-25,2.7860648310570378e-15,705.4970121629253,0.0004123555599590388,1.7918463470771112e-06,1132.3346324198967,0.0004269083417734736,3.2223244018480055,3270.3006684187035,5.391751179653957,8098344271.496483,25326.16204316483,19058.58327510804,28627741578668.465,43377.564251175776,30912.39369159989,46432886931463.445,1.0,60.0,0.0,84.85281374238569,0.0,0.0,0.0,1.0,60.0,0.0,84.85281374238569,0.0,0.0,0.0,1.0,60.0,0.0,84.85281374238569,0.0,0.0,0.0,1.0,60.0,0.0,84.85281374238569,0.0,0.0,0.0,1.0,60.0,0.0,84.85281374238569,0.0,0.0,0.0
1338523,1338524,1,1702.887850470354,59.99999999999987,7.73070496506989e-12,2514.02323784329,60.00000000000004,1.0459189070388673e-11,4208.033873907008,59.99999999999996,4.092726157978177e-12,5584.913032156219,60.00000000000028,1.4551915228366852e-11,5756.483874847278,59.99999999999973,2.0463630789890882e-11,1702.887850470354,59.99999999999987,7.73070496506989e-12,2514.02323784329,60.00000000000004,1.0459189070388673e-11,4208.033873907008,59.99999999999996,4.092726157978177e-12,5584.913032156219,60.00000000000028,1.4551915228366852e-11,5756.483874847278,59.99999999999973,2.0463630789890882e-11,1702.8878535057643,59.999999999999865,3.3717478808715222e-06,84.85281374238562,1.5759472672619684e-11,7.681256423971043e-28,6.895828634488667e-17,2514.023240329533,59.99999999999999,1.6518123698891422e-06,84.85281374238564,1.974357778280356e-11,1.0153167729940242e-27,1.3900215393884686e-16,4208.0338750383835,59.99999999999995,1.168007727996434e-06,84.85281374238551,2.6864755432583352e-11,2.88892383488431e-26,4.775064926624793e-15,5584.91303228631,60.00000000000047,6.91002690610382e-06,84.85281374238589,6.688651839491312e-11,-3.0245540074430927e-26,-6.395550082227934e-16,5756.483874860529,60.0,1.7841612752790171e-06,84.8528137423859,1.445209689524809e-11,1.7698873228033486e-26,2.6420776291219577e-15,1702.887850470354,10856.462274838288,16307492039989.092,2514.02323784329,42700.81184660168,64139530643765.62,4208.033873907008,148134.8498324132,222493026136874.28,5584.913032156219,246313.959962598,369930209478903.94,5756.483874847278,258657.48225719892,388465315546955.06,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
1327438,1327439,1,241.16523974752496,59.99999999999999,2.7284841053187847e-12,299.22012146573826,59.99999999999998,1.8189894035458565e-12,379.10769241301847,60.000000000000014,5.9117155615240335e-12,424.5223945667353,60.000000000000064,7.275957614183428e-12,429.44812138554704,60.000000000000014,1.8189894035458565e-12,241.16523974752496,59.99999999999999,2.7284841053187847e-12,299.22012146573826,59.99999999999998,1.8189894035458565e-12,379.10769241301847,60.000000000000014,5.9117155615240335e-12,424.5223945667353,60.000000000000064,7.275957614183428e-12,429.44812138554704,60.000000000000014,1.8189894035458565e-12,241.16523974752465,60.000000000000014,1.6518123698891422e-06,84.85281374238573,3.279229782005122e-12,1.2564919564812996e-28,5.640062467820235e-17,299.2201214657382,60.000000000000064,3.09025797768014e-06,84.85281374238576,9.646648066153114e-12,-2.1006074831513706e-29,-5.8197516989074395e-18,379.10769241301807,59.9999999999999,3.5683225505580343e-06,84.85281374238556,1.7375871879760597e-11,6.92324547947589e-27,5.642529825335718e-16,424.5223945667343,60.000000000000114,2.9394216551632767e-06,84.85281374238579,9.983749987486656e-12,-1.707252181579288e-27,-2.59689479259912e-16,429.4481213855474,59.99999999999998,2.0230487285229133e-06,84.85281374238569,4.3141121661870495e-12,1.5672475187377604e-27,6.632626336845015e-16,241.16523974752496,1933208.9825121271,2900156957266450.5,299.22012146573826,2487975.5706827864,3731025162518387.0,379.10769241301847,3135578.666864057,4700154991310152.0,424.5223945667353,3456521.1490897834,5180130502438330.0,429.44812138554704,3489595.3465131596,5229581877171864.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
1346717,1346718,1,1808.9600641570216,60.00000000000034,3.501554601825774e-11,2836.804728559628,59.9999999999999,2.7284841053187847e-12,5812.301094801592,59.99999999999977,2.4101609596982598e-11,9150.405368040907,59.99999999999998,3.183231456205249e-12,9625.171660133032,59.99999999999998,1.2278178473934531e-11,1808.9600641570216,60.00000000000034,3.501554601825774e-11,2836.804728559628,59.9999999999999,2.7284841053187847e-12,5812.301094801592,59.99999999999977,2.4101609596982598e-11,9150.405368040907,59.99999999999998,3.183231456205249e-12,9625.171660133032,59.99999999999998,1.2278178473934531e-11,1808.9600644454815,60.00000000000005,4.1569699702650776e-06,84.8528137423856,2.92879889240878e-11,-1.647102128646425e-27,-8.14810994712141e-17,2836.804729165293,60.00000000000016,4.264961199760036e-06,84.85281374238609,3.865352482534945e-11,1.4996590689970123e-26,6.020904421291406e-16,5812.301095508078,59.999999999999915,2.78041453115716e-06,84.85281374238545,4.747266138421906e-11,6.195220035950583e-26,3.255693294374113e-15,9150.405368164887,59.99999999999998,2.9394216551632767e-06,84.85281374238524,7.688458527206265e-11,-7.350617386115233e-26,-2.8610285943457386e-15,9625.171660146276,60.00000000000038,3.989505894346597e-06,84.85281374238603,1.5974517800941882e-11,6.469426844711896e-26,1.388356439544344e-14,1808.9600641570216,971.1762533752627,1458813237946.1875,2836.804728559628,9219.079082591252,13847993796744.83,5812.301094801592,66982.11927867708,100610083584016.72,9150.405368040907,143424.10855278792,215418343845892.16,9625.171660133032,153967.67794843198,231252818627475.2,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
1448859,1448860,1,812.8740676081885,60.000000000000014,9.094947017729282e-13,1330.1579869452871,59.99999999999988,1.1368683772161601e-11,3604.07770439328,59.99999999999968,3.2741809263825417e-11,26800.603666934247,60.0000000000005,4.6838977141305804e-11,51496.25275303568,59.99999999999902,1.1004885891452432e-10,812.8740676081885,60.000000000000014,9.094947017729282e-13,1330.1579869452871,59.99999999999988,1.1368683772161601e-11,3604.07770439328,59.99999999999968,3.2741809263825417e-11,26800.603666934247,60.0000000000005,4.6838977141305804e-11,51496.25275303568,59.99999999999902,1.1004885891452432e-10,812.8740676081875,60.00000000000018,4.473129043410711e-06,84.85281374238582,2.0014050355407917e-11,-7.259747038432538e-27,-2.4067167038854602e-15,1330.1579869452803,59.99999999999969,5.0011103065974794e-06,84.85281374238541,2.5506421775171764e-11,1.9739235278673112e-26,1.764747025151195e-15,3604.077704408112,59.99999999999987,2.6117446780451113e-06,84.85281374238573,1.4045731596962015e-11,2.6537938288003444e-26,2.8998096478550913e-15,26800.60366766555,60.00000000000019,6.7434957617430445e-06,84.85281374238619,5.125549361257207e-11,9.339922818074669e-27,2.848206267620461e-16,51496.25275319545,60.00000000000014,5.266838558763152e-06,84.8528137423862,2.997885480699462e-11,1.0208674135143036e-25,5.748628472347967e-15,812.8740676081885,0.0003577313273137299,1.4844560230150812e-06,1330.1579869452871,0.00036326570294521206,0.00018076413502588412,3604.07770439328,0.19743367006372028,295964959.4441783,26800.603666934247,13062.32473035125,19620888915500.39,51496.25275303568,25215.79566780216,37876284738302.95,1.0,60.0,0.0,84.85281374238569,0.0,0.0,0.0,1.0,60.0,0.0,84.85281374238569,0.0,0.0,0.0,1.0,60.0,0.0,84.85281374238569,0.0,0.0,0.0,1.0,60.0,0.0,84.85281374238569,0.0,0.0,0.0,1.0,60.0,0.0,84.85281374238569,0.0,0.0,0.0
1344507,1344508,1,1685.3777516169423,60.0000000000002,2.0918378140777346e-11,2659.856850035128,59.99999999999987,1.1823431123048067e-11,5344.218832899312,59.99999999999992,9.094947017729282e-12,8167.062874987329,60.00000000000014,1.546140993013978e-11,8557.109615505113,59.999999999999744,1.6825651982799172e-11,1685.3777516169423,60.0000000000002,2.0918378140777346e-11,2659.856850035128,59.99999999999987,1.1823431123048067e-11,5344.218832899312,59.99999999999992,9.094947017729282e-12,8167.062874987329,60.00000000000014,1.546140993013978e-11,8557.109615505113,59.999999999999744,1.6825651982799172e-11,1685.377752115418,60.00000000000008,3.989505894346597e-06,84.85281374238578,1.750038918989399e-11,1.9906140325162222e-27,1.849791885344496e-16,2659.856850876102,60.000000000000014,4.046097457045827e-06,84.85281374238576,1.6596720880347365e-11,-3.547353134769635e-27,-5.307712257213708e-16,5344.218833687515,59.99999999999983,1.6518123698891422e-06,84.85281374238554,2.2900491443604864e-11,6.443867075961766e-26,8.18117661087277e-15,8167.0628751127215,60.00000000000014,3.873843385999661e-06,84.8528137423855,6.629492732967865e-11,-6.816149180599327e-26,-2.1896150379125805e-15,8557.109615518377,59.99999999999999,2.9394216551632767e-06,84.85281374238612,5.5249463847840285e-11,6.798138211333572e-26,3.1307788306776684e-15,1685.3777516169423,1801.337558042268,2705805250471.4927,2659.856850035128,13652.051893080232,20506709105872.758,5344.218832899312,81271.04168460114,122071511074010.16,8167.062874987329,162460.54328431768,244007356702846.44,8557.109615505113,173374.84232098813,260398178676877.12,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
1417362,1417363,1,723.743974472591,60.00000000000004,1.8189894035458565e-12,1177.004344364696,60.00000000000017,1.4551915228366852e-11,3369.602684242014,60.00000000000007,4.547473508864641e-12,24377.41148992814,59.99999999999976,3.637978807091713e-11,39506.27481643587,60.00000000000027,7.275957614183428e-12,723.743974472591,60.00000000000004,1.8189894035458565e-12,1177.004344364696,60.00000000000017,1.4551915228366852e-11,3369.602684242014,60.00000000000007,4.547473508864641e-12,24377.41148992814,59.99999999999976,3.637978807091713e-11,39506.27481643587,60.00000000000027,7.275957614183428e-12,723.7439744725925,59.999999999999936,1.9073486328125e-06,84.85281374238566,6.941417051381789e-12,-3.36291905269973e-27,-7.251528635762144e-16,1177.0043443648858,60.0,3.234066955149301e-06,84.85281374238566,1.0616183799292003e-11,-5.2140447141395245e-27,-1.1953928662991056e-15,3369.602684277479,59.99999999999953,6.503191803448608e-06,84.85281374238531,4.659329906376475e-11,1.4347618586592223e-26,4.989234802837913e-16,24377.41149003857,60.00000000000024,6.810596874754763e-06,84.85281374238576,4.903897262223985e-11,1.953615237654603e-26,7.190096979543986e-16,39506.27481645711,60.000000000001044,7.718283680075956e-06,84.85281374238664,6.111405125525601e-11,1.6222843114450804e-25,5.690632178590932e-15,723.743974472591,0.0004020426650222781,2.626018287727057e-06,1177.004344364696,0.0004107980638481385,217.35315769345783,3369.602684242014,21.57638121854052,32409472412.665504,24377.41148992814,22813.876157549326,34268450671046.78,39506.27481643587,34425.82715008021,51710224028788.04,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
1335603,1335604,1,1558.7277057429044,60.000000000000135,1.2732925824820995e-11,2201.124133911634,59.99999999999981,1.7280399333685637e-11,3378.703637927457,60.00000000000015,1.6825651982799172e-11,4236.01953353204,60.00000000000008,9.094947017729282e-13,4338.4076766576845,59.9999999999998,3.183231456205249e-12,1558.7277057429044,60.000000000000135,1.2732925824820995e-11,2201.124133911634,59.99999999999981,1.7280399333685637e-11,3378.703637927457,60.00000000000015,1.6825651982799172e-11,4236.01953353204,60.00000000000008,9.094947017729282e-13,4338.4076766576845,59.9999999999998,3.183231456205249e-12,1558.7277064307827,59.99999999999982,4.6231077741778645e-06,84.85281374238548,2.92773958841642e-11,3.303393007825024e-27,1.5974041199402512e-16,2201.124134757086,60.00000000000006,3.814697265625e-06,84.85281374238576,1.846632631372536e-11,5.640421713387219e-28,4.385270672289985e-17,3378.7036385047422,59.999999999999964,2.86102294921875e-06,84.8528137423856,8.495381595034544e-12,1.1053107412989441e-26,2.5620816027040232e-15,4236.0195336117295,59.99999999999983,3.932099938981686e-06,84.85281374238565,1.546140993013978e-11,-1.357536959777967e-26,0.0,4338.407676665916,60.00000000000037,5.519789172549355e-06,84.85281374238586,3.5959561907419293e-11,2.823833094465712e-27,1.1705953628753164e-16,1558.7277057429044,26023.401522518285,39089357201136.04,2201.124133911634,78147.81711535004,117380579350516.6,3378.703637927457,215892.89921577208,324248463819042.6,4236.01953353204,329892.6851467415,495426563680842.9,4338.4076766576845,343743.50286180887,516222697320957.5,1.0,60.0,0.0,84.85281374238569,0.0,0.0,0.0,1.0,60.0,0.0,84.85281374238569,0.0,0.0,0.0,1.0,60.0,0.0,84.85281374238569,0.0,0.0,0.0,1.0,60.0,0.0,84.85281374238569,0.0,0.0,0.0,1.0,60.0,0.0,84.85281374238569,0.0,0.0,0.0
1447615,1447616,1,762.9520330339654,60.00000000000005,4.547473508864641e-12,1270.5097516296216,59.99999999999995,5.9117155615240335e-12,3494.334491338144,59.9999999999998,2.0918378140777346e-11,26573.816993584,60.00000000000056,4.274625098332762e-11,50986.48176788677,59.99999999999908,1.0049916454590856e-10,762.9520330339654,60.00000000000005,4.547473508864641e-12,1270.5097516296216,59.99999999999995,5.9117155615240335e-12,3494.334491338144,59.9999999999998,2.0918378140777346e-11,26573.816993584,60.00000000000056,4.274625098332762e-11,50986.48176788677,59.99999999999908,1.0049916454590856e-10,762.9520330339656,60.00000000000008,2.86102294921875e-06,84.85281374238569,1.8711071435464856e-11,-1.0271960872506528e-26,-8.752781035961162e-16,1270.5097516296182,59.999999999999766,3.504023183989303e-06,84.85281374238545,2.082921581058833e-11,1.1220027424711603e-26,7.806223772363216e-16,3494.3344913550686,60.00000000000008,4.264961199760036e-06,84.85281374238592,3.129507701321064e-11,3.7486160544726956e-26,1.7417137238982019e-15,26573.81699432502,60.000000000000114,5.309833872633001e-06,84.85281374238606,4.0195653141467936e-11,5.542589076948288e-27,1.9501875711892507e-16,50986.48176804673,60.0,6.641573084442196e-06,84.85281374238609,4.463479030234114e-11,1.0190287756696008e-25,5.874687553203726e-15,762.9520330339654,0.0003817156251355413,1.9122588174723504e-06,1270.5097516296216,0.000380522243590731,0.00027991503983442454,3494.334491338144,0.23211831437633892,348046184.3780524,26573.816993584,13347.741997486772,20049609758541.363,50986.48176788677,25501.335683309455,38305183021031.92,1.0,60.0,0.0,84.85281374238569,0.0,0.0,0.0,1.0,60.0,0.0,84.85281374238569,0.0,0.0,0.0,1.0,60.0,0.0,84.85281374238569,0.0,0.0,0.0,1.0,60.0,0.0,84.85281374238569,0.0,0.0,0.0,1.0,60.0,0.0,84.85281374238569,0.0,0.0,0.0
1375046,1375047,1,860.8320502568594,60.00000000000002,7.73070496506989e-12,1694.6822750218435,59.99999999999986,1.4097167877480388e-11,5957.181126314669,59.99999999999979,3.1377567211166024e-11,19367.47492752005,60.000000000000114,9.094947017729282e-13,22651.574872192527,60.000000000000206,6.366462912410498e-12,860.8320502568594,60.00000000000002,7.73070496506989e-12,1694.6822750218435,59.99999999999986,1.4097167877480388e-11,5957.181126314669,59.99999999999979,3.1377567211166024e-11,19367.47492752005,60.000000000000114,9.094947017729282e-13,22651.574872192527,60.000000000000206,6.366462912410498e-12,860.8320502568664,60.00000000000002,2.5231850729604633e-06,84.85281374238576,6.760305380939147e-12,3.4953272641797115e-27,9.1868927592217e-16,1694.6822750227175,59.99999999999992,1.7841612752790171e-06,84.85281374238556,2.5664032472418444e-11,5.326996854925206e-27,5.916559400879065e-16,5957.181126394549,60.00000000000012,6.325959759436416e-06,84.85281374238569,4.2428195908717674e-11,8.352814751339724e-26,3.5167418443617375e-15,19367.47492761896,60.00000000000004,3.162979879718208e-06,84.85281374238545,3.2933881918324743e-11,-8.269932529040724e-26,-4.6676244143102254e-15,22651.57487220613,60.0000000000006,6.468133910298603e-06,84.85281374238626,5.369100888181653e-11,1.8256529724731231e-25,4.865621000595017e-15,860.8320502568594,0.03866491159963088,57570859.544333085,1694.6822750218435,22.524206328302103,33833426699.53789,5957.181126314669,7413.18149857057,11135365312165.566,19367.47492752005,54508.3876270959,81874670878278.72,22651.574872192527,64015.77784355986,96154698355373.44,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
1400025,1400026,1,531.5152320250716,60.0,1.8189894035458565e-12,903.8619462406557,60.000000000000085,1.0459189070388673e-11,2812.010445118074,60.000000000000085,9.094947017729282e-12,21850.46749410186,59.99999999999957,7.185008144006133e-11,32516.091190840834,60.000000000000114,7.73070496506989e-12,531.5152320250716,60.0,1.8189894035458565e-12,903.8619462406557,60.000000000000085,1.0459189070388673e-11,2812.010445118074,60.000000000000085,9.094947017729282e-12,21850.46749410186,59.99999999999957,7.185008144006133e-11,32516.091190840834,60.000000000000114,7.73070496506989e-12,531.5152320781262,60.00000000000004,2.431401974483864e-06,84.85281374238576,5.98126754901655e-12,-3.3662483053142486e-27,-1.4517415137587401e-15,903.8619464223841,59.99999999999996,2.6117446780451113e-06,84.85281374238579,1.6899233902278907e-11,-9.194210290130482e-28,-8.952805857860189e-17,2812.010445465143,59.99999999999996,2.0230487285229133e-06,84.8528137423854,3.751321123425504e-11,6.1111361121625e-27,4.94679141140433e-16,21850.46749424196,60.00000000000027,5.519789172549355e-06,84.85281374238599,6.249922917627492e-11,-2.6473990059163326e-26,-6.492638150048045e-16,32516.091190862186,60.00000000000137,1.1203136562796335e-05,84.85281374238673,1.2553086259676669e-10,1.600621096295493e-25,9.474991207954765e-15,531.5152320250716,0.0005475959645269961,0.1006536831598581,903.8619462406557,0.0007107761440026828,264399.34093434334,2812.010445118074,252.7389098084755,379641031957.54144,21850.46749410186,31969.797171485065,48021157722035.17,32516.091190840834,42791.107347378565,64275156555049.805,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
1375616,1375617,1,26.399693977672623,60.000000000000014,1.8189894035458565e-12,44.12288089584278,60.000000000000014,4.547473508864641e-13,136.67524961803963,59.99999999999996,6.821210263296962e-12,1367.2162331064399,60.00000000000004,2.7284841053187847e-12,13600.157020154757,60.000000000000206,2.2737367544323206e-12,26.399693977672623,60.000000000000014,1.8189894035458565e-12,44.12288089584278,60.000000000000014,4.547473508864641e-13,136.67524961803963,59.99999999999996,6.821210263296962e-12,1367.2162331064399,60.00000000000004,2.7284841053187847e-12,13600.157020154757,60.000000000000206,2.2737367544323206e-12,26.39969397767264,60.000000000000014,6.743495761743047e-07,1244.3509733587266,36538.78379330109,5.288704925968529e-13,4.102864783237032e-09,44.122880895861634,59.99999999999993,2.78041453115716e-06,1243.892945226785,37191.303248050855,-3.673540755086877e-12,-6.8510102023446455e-09,136.6752496320341,59.99999999999996,6.743495761743047e-07,1243.9841479060663,37989.502559232526,-8.506097426623444e-13,-6.471626733835456e-09,1367.2156739441386,59.99999999999999,2.6117446780451113e-06,1241.659704423012,41304.75686260895,-2.2478376791648218e-12,-4.234812568107784e-09,13599.684133273344,60.00000000000016,7.864199877963372e-06,1240.7073198488579,42157.31075452012,1.5147742457353336e-11,9.38116814053931e-09,26.399693977672623,0.012171781295487398,0.0006258707981925626,44.12288089584278,0.011624674526740125,0.0005959523155187505,136.67524961803963,0.010790934101778952,0.0005737799820042949,1367.2156738991869,0.010575588513507803,0.0005679665381820444,13599.68413325863,0.0117151387420241,1659112.9220214267,26.39969397767264,60.000000000000014,6.743495761743047e-07,1244.3509733587266,36538.78379330109,5.288704925968529e-13,4.102864783237032e-09,44.122880895861634,59.99999999999993,2.78041453115716e-06,1243.892945226785,37191.303248050855,-3.673540755086877e-12,-6.8510102023446455e-09,136.6752496320341,59.99999999999996,6.743495761743047e-07,1243.9841479060663,37989.502559232526,-8.506097426623444e-13,-6.471626733835456e-09,1367.2156739441386,59.99999999999999,2.6117446780451113e-06,1241.659704423012,41304.75686260895,-2.2478376791648218e-12,-4.234812568107784e-09,13599.684133273344,60.00000000000016,7.864199877963372e-06,1240.7073198488579,42157.31075452012,1.5147742457353336e-11,9.38116814053931e-09
